totalvehicles,CaseYear,ST_CASE,VEH_NO,NUMOCCS,DEATHS,DR_DRINK,DR_ZIP,SPEEDREL,HIT_RUN,BODY_TYP,BODY_TYPNAME,MAK_MOD,MOD_YEAR,Body,DISTRACT,IMPAIR
1,2016,540134,1,1,1,FALSE,26624,TRUE,FALSE,40,"Cab Chassis Based (includes Rescue Vehicle, Light Stake, Dump, and Tow Truck)",Toyota Tacoma,2002,Straight truck,Not Distracted,None/Apparently Normal
1,2016,540135,1,1,1,FALSE,25267,TRUE,FALSE,90,ATV/ATC [All-Terrain Cycle],Kawasaki 350cc or greater (ATV),NA,ATV/Off road,Not Distracted,Unknown
1,2016,540136,1,1,1,FALSE,22630,FALSE,FALSE,4,"4-door sedan, hardtop",Ford Focus,2013,Sedan,Not Distracted,"Ill, Blackout"
1,2016,540137,1,1,0,FALSE,25601,FALSE,TRUE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Liberty,2003,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2016,540138,1,1,1,FALSE,24817,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Suzuki 350cc or greater (ATV),NA,ATV/Off road,Not Distracted,None/Apparently Normal
1,2016,540139,1,2,0,FALSE,24823,FALSE,TRUE,4,"4-door sedan, hardtop",Pontiac Grand Prix (FWD),2000,Sedan,Not Distracted,Unknown
1,2016,540140,1,1,1,FALSE,25555,FALSE,FALSE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Dodge Caravan/Grand Caravan,2009,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2016,540141,1,1,1,TRUE,26537,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Ford Escape,2001,Utility/Minivan,Not Distracted,Under the Influence
1,2016,540142,1,1,1,FALSE,26164,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Avalon,1998,Sedan,Not Distracted,Unknown
1,2016,540143,1,1,1,TRUE,26501,TRUE,FALSE,80,Motorcycle,Honda 750 cc or greater,2008,Motorcycle,Not Distracted,None/Apparently Normal
1,2016,540144,1,1,1,FALSE,25813,FALSE,FALSE,3,3-door/2-door hatchback,Volkswagen New Beetle,2006,Sedan,Not Distracted,None/Apparently Normal
1,2016,540145,1,1,1,FALSE,26386,FALSE,FALSE,6,Station Wagon (excluding van and truck based),"Mitsubishi Outlander (For 2003-2018 only.  For model years 2019 on, see 52-404.)",2004,Sedan,Not Distracted,None/Apparently Normal
1,2016,540146,1,5,1,FALSE,25428,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")","Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2002,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540147,1,2,0,FALSE,26287,FALSE,FALSE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Chrysler Town and Country,2012,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540147,2,1,1,FALSE,26201,FALSE,FALSE,80,Motorcycle,Harley-Davidson 750cc or greater,2005,Motorcycle,Not Distracted,None/Apparently Normal
2,2016,540148,1,2,0,FALSE,26508,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)","Chevrolet C, K, R, V-series pickup/Silverado",2009,Pickup,Not Distracted,None/Apparently Normal
2,2016,540148,2,1,1,FALSE,26542,FALSE,FALSE,80,Motorcycle,Harley-Davidson 750cc or greater,2008,Motorcycle,Not Distracted,None/Apparently Normal
2,2016,540149,1,1,1,TRUE,25315,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Sonic,2012,Sedan,Not Distracted,Unknown
2,2016,540149,2,1,0,FALSE,25301,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",Nissan/Datsun Frontier (1998 on),2008,Pickup,Not Distracted,None/Apparently Normal
2,2016,540150,1,5,1,FALSE,26519,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")","Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2000,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540150,2,1,0,FALSE,NonUS,FALSE,FALSE,63,"Single-unit straight truck or Cab-Chassis (GVWR > 26,000 lbs.)",Freightliner Medium/Heavy – COE entry position unknown,2007,Straight truck,Not Distracted,None/Apparently Normal
1,2016,540151,1,1,1,FALSE,25160,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Honda Unknown cc (ATV),2004,ATV/Off road,Not Distracted,None/Apparently Normal
1,2016,540152,1,1,1,FALSE,26501,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Corolla,2010,Sedan,Not Distracted,None/Apparently Normal
1,2016,540153,1,1,1,TRUE,26133,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",Chevrolet S-10/T-10 Pickup,1998,Pickup,Not Distracted,Unknown
1,2016,540154,1,1,1,TRUE,26711,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)","Chevrolet C, K, R, V-series pickup/Silverado",2003,Pickup,Not Distracted,"Ill, Blackout"
1,2016,540155,1,1,1,FALSE,25304,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Ford F-Series pickup,2004,Pickup,Not Distracted,None/Apparently Normal
1,2016,540156,1,1,0,FALSE,25704,FALSE,FALSE,4,"4-door sedan, hardtop",Chrysler Sebring,2010,Sedan,Not Distracted,None/Apparently Normal
1,2016,540157,1,2,2,FALSE,26847,TRUE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Ford F-Series pickup,1990,Pickup,Not Distracted,Under the Influence
1,2016,540158,1,4,2,FALSE,26330,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)","Chevrolet C, K, R, V-series pickup/Silverado",2009,Pickup,Not Distracted,Unknown
1,2016,540159,1,1,1,FALSE,26164,FALSE,FALSE,80,Motorcycle,Harley-Davidson 750cc or greater,2011,Motorcycle,Not Distracted,None/Apparently Normal
1,2016,540160,1,1,1,FALSE,25921,FALSE,FALSE,4,"4-door sedan, hardtop",Ford Five Hundred,2006,Sedan,Not Distracted,None/Apparently Normal
1,2016,540161,1,2,2,FALSE,26416,FALSE,FALSE,3,3-door/2-door hatchback,Toyota Supra,1986,Sedan,Not Distracted,None/Apparently Normal
1,2016,540162,1,1,1,TRUE,25507,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",Chevrolet Colorado,2006,Pickup,Not Distracted,Unknown
1,2016,540163,1,2,0,FALSE,25071,FALSE,FALSE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Ford Freestar,2005,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2016,540164,1,1,1,FALSE,26241,FALSE,FALSE,80,Motorcycle,Harley-Davidson 750cc or greater,2000,Motorcycle,Not Distracted,None/Apparently Normal
1,2016,540165,1,1,1,TRUE,26554,TRUE,FALSE,80,Motorcycle,Harley-Davidson 750cc or greater,2015,Motorcycle,Not Distracted,Under the Influence
1,2016,540166,1,3,1,FALSE,24986,TRUE,FALSE,2,"2-door sedan,hardtop,coupe",Chevrolet Monte Carlo (1995 on),1997,Sedan,Not Distracted,Under the Influence
4,2016,540167,1,1,1,FALSE,26508,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Peterbilt Medium/Heavy – Unknown engine location,2002,Truck-tractor,Not Distracted,None/Apparently Normal
4,2016,540167,2,0,0,FALSE,NA,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2013,Truck-tractor,No Driver Present/Unknown if Driver present,No Driver Present/Unknown if Driver Present
4,2016,540167,3,0,0,FALSE,NA,FALSE,FALSE,64,Single-unit straight truck or Cab-Chassis (GVWR unknown),Kenworth Medium/Heavy - CBE,2007,Straight truck,No Driver Present/Unknown if Driver present,No Driver Present/Unknown if Driver Present
4,2016,540167,4,1,0,FALSE,19401,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",International Harvester/Navistar Medium/Heavy – Unknown engine location,2015,Truck-tractor,Not Distracted,Unknown
6,2016,540168,1,2,0,FALSE,37322,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",International Harvester/Navistar Medium/Heavy – Unknown engine location,2015,Truck-tractor,Not Distracted,None/Apparently Normal
6,2016,540168,2,1,0,FALSE,28394,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Peterbilt Medium/Heavy – Unknown engine location,2014,Truck-tractor,Not Distracted,None/Apparently Normal
6,2016,540168,3,3,0,FALSE,25313,FALSE,FALSE,4,"4-door sedan, hardtop",Saturn Ion,2007,Sedan,Not Distracted,None/Apparently Normal
6,2016,540168,4,2,0,FALSE,28327,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Toyota Highlander,2010,Utility/Minivan,Not Distracted,None/Apparently Normal
6,2016,540168,5,1,0,FALSE,55310,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Kenworth Medium/Heavy – Unknown engine location,1999,Truck-tractor,Not Distracted,None/Apparently Normal
6,2016,540168,6,1,1,FALSE,45831,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",International Harvester/Navistar Medium/Heavy – Unknown engine location,2013,Truck-tractor,Not Distracted,None/Apparently Normal
2,2016,540169,1,1,0,FALSE,27053,TRUE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Kenworth Medium/Heavy - CBE,2015,Truck-tractor,Not Distracted,None/Apparently Normal
2,2016,540169,2,1,1,FALSE,26351,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Sonic,2016,Sedan,Not Distracted,None/Apparently Normal
2,2016,540170,1,2,1,FALSE,24851,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Honda 125-349cc (ATV),1992,ATV/Off road,Not Distracted,Unknown
2,2016,540170,2,1,0,FALSE,25621,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Ford F-Series pickup,2008,Pickup,Not Distracted,None/Apparently Normal
2,2016,540171,1,1,1,FALSE,25067,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Cruze,2015,Sedan,Not Distracted,None/Apparently Normal
2,2016,540171,2,1,0,FALSE,25529,FALSE,FALSE,92,Farm equipment other than trucks,Other Make Other (vehicle),2010,Other (specified),Not Distracted,None/Apparently Normal
1,2016,540172,1,1,1,FALSE,25287,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Honda 125-349cc (ATV),NA,ATV/Off road,Not Distracted,None/Apparently Normal
1,2016,540173,1,1,0,TRUE,26426,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Toyota Tundra,2013,Pickup,Not Distracted,Under the Influence
2,2016,540174,1,1,1,TRUE,25064,TRUE,FALSE,80,Motorcycle,Harley-Davidson 750cc or greater,2011,Motorcycle,Not Distracted,Unknown
2,2016,540174,2,1,0,FALSE,25302,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,1999,Truck-tractor,Not Distracted,None/Apparently Normal
2,2016,540175,1,2,0,FALSE,15461,FALSE,FALSE,64,Single-unit straight truck or Cab-Chassis (GVWR unknown),International Harvester/Navistar Medium/Heavy – Unknown engine location,2011,Straight truck,Not Distracted,None/Apparently Normal
2,2016,540175,2,6,3,FALSE,15317,FALSE,FALSE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Chrysler Town and Country,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540176,1,2,1,TRUE,25411,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",GMC Jimmy/Typhoon/Envoy,1999,Utility/Minivan,Not Distracted,Under the Influence
2,2016,540176,2,1,0,FALSE,25427,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Ford F-Series pickup,2004,Pickup,Not Distracted,None/Apparently Normal
2,2016,540177,1,1,1,FALSE,26105,TRUE,FALSE,4,"4-door sedan, hardtop",Pontiac Grand AM,2001,Sedan,Not Distracted,None/Apparently Normal
2,2016,540177,2,1,0,FALSE,26301,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Toyota Tundra,2015,Pickup,Not Distracted,None/Apparently Normal
2,2016,540178,1,1,1,FALSE,26351,FALSE,FALSE,4,"4-door sedan, hardtop",Volvo 40 Series,2006,Sedan,Not Distracted,None/Apparently Normal
2,2016,540178,2,1,0,FALSE,26335,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",Nissan/Datsun Frontier (1998 on),2014,Pickup,Not Distracted,None/Apparently Normal
2,2016,540179,1,1,1,FALSE,25703,FALSE,FALSE,80,Motorcycle,Harley-Davidson 750cc or greater,1991,Motorcycle,Not Distracted,Unknown
2,2016,540179,2,1,0,FALSE,25545,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2009,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540180,1,1,1,TRUE,25704,TRUE,FALSE,90,ATV/ATC [All-Terrain Cycle],Yamaha 350cc or greater (ATV),2013,ATV/Off road,Not Distracted,Under the Influence
2,2016,540180,2,1,0,FALSE,25704,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Patriot,2016,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540181,1,2,0,FALSE,26101,FALSE,FALSE,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",Ford E-Series Van/Econoline,2014,Bus/Large van,Not Distracted,Unknown
2,2016,540181,2,1,1,FALSE,26101,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Chevrolet Camaro,1992,Sedan,Not Distracted,Unknown
2,2016,540182,1,1,0,FALSE,25427,FALSE,FALSE,67,"Medium/heavy Pickup (>10,000 lbs. GVWR)","Dodge Medium/Heavy Pickup (pickup-style only – over 10,000 lbs)",2011,Pickup,Not Distracted,None/Apparently Normal
2,2016,540182,2,1,1,FALSE,26763,FALSE,FALSE,6,Station Wagon (excluding van and truck based),Subaru Legacy/Outback(prior to 2003 only; see 045 for 2003 on),2000,Sedan,Not Distracted,None/Apparently Normal
4,2016,540183,1,1,0,FALSE,25253,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Dodge Dakota,1998,Pickup,Not Distracted,None/Apparently Normal
4,2016,540183,2,1,1,FALSE,25702,FALSE,FALSE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Chevrolet Astro Van,1997,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540184,1,2,1,FALSE,25524,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Chevrolet Cobalt,2006,Sedan,Not Distracted,None/Apparently Normal
2,2016,540184,2,1,0,FALSE,25508,FALSE,FALSE,61,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",Ford Medium/Heavy – CBE,2008,Straight truck,Not Distracted,None/Apparently Normal
4,2016,540185,1,1,0,FALSE,11234,TRUE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2015,Truck-tractor,Not Distracted,None/Apparently Normal
4,2016,540185,2,1,1,FALSE,15301,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Toyota Tundra,2011,Pickup,Not Distracted,None/Apparently Normal
4,2016,540185,3,1,0,FALSE,15301,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Ford F-Series pickup,2015,Pickup,Not Distracted,None/Apparently Normal
4,2016,540185,4,1,0,FALSE,78248,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Ford F-Series pickup,2013,Pickup,Not Distracted,None/Apparently Normal
1,2016,540186,1,1,1,FALSE,78537,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Peterbilt Medium/Heavy – Unknown engine location,2004,Truck-tractor,Not Distracted,None/Apparently Normal
1,2016,540187,1,1,1,TRUE,26342,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",Toyota Tacoma,2010,Pickup,Not Distracted,Unknown
1,2016,540188,1,1,1,FALSE,25427,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Chevrolet Cobalt,2009,Sedan,Not Distracted,Unknown
1,2016,540189,1,2,1,FALSE,25557,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Cavalier,2001,Sedan,Not Distracted,None/Apparently Normal
1,2016,540190,1,1,1,FALSE,23237,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Toyota 4-Runner,2001,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2016,540191,1,2,1,FALSE,90031,TRUE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Volvo Medium/Heavy – CBE,2010,Truck-tractor,Not Distracted,None/Apparently Normal
1,2016,540192,1,1,1,FALSE,24426,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",Ford Ranger,1988,Pickup,Not Distracted,Unknown
1,2016,540193,1,2,1,TRUE,22150,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Saturn Vue,2005,Utility/Minivan,Not Distracted,Under the Influence
1,2016,540194,1,3,1,FALSE,24868,FALSE,FALSE,4,"4-door sedan, hardtop",Ford Taurus/Taurus X,1999,Sedan,Not Distracted,None/Apparently Normal
1,2016,540195,1,1,1,FALSE,26866,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",GMC S15/T15/Sonoma,2003,Pickup,Not Distracted,None/Apparently Normal
1,2016,540196,1,1,0,FALSE,25301,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",KIA Sorento,2007,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2016,540197,1,1,1,FALSE,26619,FALSE,FALSE,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",Chevrolet G-series van,2011,Bus/Large van,Not Distracted,None/Apparently Normal
1,2016,540198,1,1,1,TRUE,26405,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Dodge Ram Pickup,2005,Pickup,Not Distracted,Under the Influence
1,2016,540199,1,3,0,FALSE,25901,FALSE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Chevrolet Fullsize Blazer/Tahoe,1999,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540200,1,1,1,TRUE,26347,TRUE,FALSE,80,Motorcycle,Suzuki 750cc-over,2008,Motorcycle,Not Distracted,Under the Influence
2,2016,540200,2,2,0,FALSE,26537,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",Ford F-Series pickup,2007,Pickup,Not Distracted,None/Apparently Normal
2,2016,540201,1,1,0,FALSE,25181,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)","Chevrolet C, K, R, V-series pickup/Silverado",2006,Pickup,Not Distracted,None/Apparently Normal
2,2016,540201,2,3,2,TRUE,25177,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2002,Utility/Minivan,Not Distracted,Unknown
2,2016,540202,1,2,0,FALSE,25304,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Trax,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540202,2,2,1,FALSE,26143,TRUE,FALSE,5,5-door/4-door hatchback,Volkswagen Golf/Cabriolet/Cabrio/GTI/ GLI,2000,Sedan,Not Distracted,None/Apparently Normal
1,2016,540203,1,1,1,TRUE,21538,TRUE,FALSE,90,ATV/ATC [All-Terrain Cycle],Yamaha 350cc or greater (ATV),NA,ATV/Off road,Not Distracted,Under the Influence
1,2016,540204,1,1,1,TRUE,26361,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Honda 125-349cc (ATV),2002,ATV/Off road,Not Distracted,Unknown
2,2016,540205,1,1,1,FALSE,24701,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Malibu/Malibu Maxx,2016,Sedan,Not Distracted,Unknown
2,2016,540205,2,1,0,FALSE,24910,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Kenworth Medium/Heavy – Unknown engine location,2005,Truck-tractor,Not Distracted,None/Apparently Normal
2,2016,540206,1,2,1,FALSE,26452,FALSE,FALSE,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",Chevrolet S-10/T-10 Pickup,2004,Pickup,Not Distracted,None/Apparently Normal
2,2016,540206,2,1,0,FALSE,26201,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Equinox,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2016,540207,1,1,0,TRUE,44669,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Honda CR-V,2015,Utility/Minivan,Not Distracted,Under the Influence
2,2016,540207,2,2,2,FALSE,26571,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Malibu/Malibu Maxx,2008,Sedan,Not Distracted,None/Apparently Normal
4,2016,540208,1,1,1,TRUE,25414,TRUE,FALSE,4,"4-door sedan, hardtop",Volvo 850,1995,Sedan,Not Distracted,Under the Influence
4,2016,540208,2,1,1,FALSE,22664,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Cruze,2014,Sedan,Not Distracted,None/Apparently Normal
4,2016,540208,3,1,0,FALSE,20111,FALSE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.),2014,Utility/Minivan,Not Distracted,None/Apparently Normal
4,2016,540208,4,1,0,FALSE,25427,FALSE,FALSE,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)","Chevrolet C, K, R, V-series pickup/Silverado",2011,Pickup,Not Distracted,None/Apparently Normal
