CaseYear,ST_CASE,crashDate,LONGITUD,LATITUDE,COUNTYNAME,HARM_EVNAME,HARM_EV,DRUNK_DR,WEATHERNAME,EMS_flag,EMS_time,Hosp_flag,Hosp_time,totalvehicles,fatals,persons,peds
2015,540001,2015-01-02T15:36:00Z,-80.00235833,38.06802778,POCAHONTAS (75),Tree (Standing Only),42,FALSE,Clear,Yes,16:04,Not Applicable/Notified,NA,1,1,1,0
2015,540002,2015-01-06T17:28:00Z,-81.10045833,37.69432778,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,6,0
2015,540003,2015-01-07T03:10:00Z,-81.11205556,37.52946389,MERCER (55),Guardrail Face,24,FALSE,Cloudy,Yes,03:44,Not Applicable/Notified,NA,1,1,1,0
2015,540004,2015-01-07T19:54:00Z,-81.125,37.6029,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,20:05,Not Applicable/Notified,NA,2,1,2,0
2015,540005,2015-01-07T10:29:00Z,-81.89974444,38.53689167,PUTNAM (79),Utility Pole/Light Support,30,FALSE,Snow,Yes,10:38,Yes,11:17,2,1,6,0
2015,540006,2015-01-08T17:30:00Z,-80.8911,37.6531,SUMMERS (89),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,17:36,Yes,18:04,2,1,4,0
2015,540007,2015-01-11T16:12:00Z,-81.80333889,37.57736111,WYOMING (109),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,16:31,Yes,17:29,2,1,6,0
2015,540008,2015-01-11T03:00:00Z,-81.88537222,38.39685278,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2015,540009,2015-01-19T17:58:00Z,-79.7583,39.3274,PRESTON (77),Rollover/Overturn,1,FALSE,Clear,Yes,18:45,Yes,20:40,1,1,2,0
2015,540010,2015-01-20T13:08:00Z,-80.25688056,38.96711111,UPSHUR (97),Bridge Pier or Support,21,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,4,0
2015,540011,2015-01-14T08:15:00Z,-80.82204722,39.79673056,MARSHALL (51),Motor Vehicle In-Transport,12,FALSE,Snow,Unknown time,NA,Unknown time,NA,2,1,2,0
2015,540012,2015-01-29T08:27:00Z,-80.40971111,37.80758333,GREENBRIER (25),Guardrail Face,24,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540013,2015-01-17T12:00:00Z,-77.76666944,39.26138889,JEFFERSON (37),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,12:35,Yes,13:15,2,1,2,0
2015,540014,2015-01-29T18:20:00Z,-82.20323056,37.84942778,MINGO (59),Bridge Overhead Structure,50,FALSE,Clear,Yes,19:02,Unknown time,NA,1,1,2,0
2015,540015,2015-01-20T14:00:00Z,-81.19595833,37.76741111,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2015,540016,2015-01-31T02:55:00Z,-81.12390556,37.97030833,FAYETTE (19),Guardrail End,52,FALSE,Snow,Yes,03:04,Yes,03:53,1,1,2,0
2015,540017,2015-01-23T00:05:00Z,-81.09856111,37.71985278,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2015,540018,2015-02-04T11:45:00Z,-82.574475,38.09573889,WAYNE (99),Bridge Pier or Support,21,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540019,2015-02-04T20:40:00Z,-80.66316389,38.72124167,BRAXTON (7),Embankment,35,TRUE,Cloudy,Not called,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540020,2015-02-06T06:30:00Z,-77.95989722,39.35321389,JEFFERSON (37),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,06:50,Yes,07:25,2,1,2,0
2015,540021,2015-02-10T14:20:00Z,-80.54776111,40.604425,HANCOCK (29),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2015,540022,2015-02-13T17:58:00Z,-81.99799167,37.72322778,LOGAN (45),Utility Pole/Light Support,30,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540023,2015-02-14T01:06:00Z,-80.71381944,40.06460278,OHIO (69),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2015,540024,2015-02-17T20:47:00Z,-79.81913889,39.66161389,MONONGALIA (61),Embankment,35,FALSE,Clear,Yes,21:01,Not Applicable/Notified,NA,1,1,1,0
2015,540025,2015-02-10T13:57:00Z,-82.06256944,38.41895278,CABELL (11),Parked Motor Vehicle,14,FALSE,Clear,Yes,14:05,Yes,14:58,2,2,2,0
2015,540026,2015-02-17T20:50:00Z,-77.83499722,39.32724722,JEFFERSON (37),Utility Pole/Light Support,30,FALSE,Clear,Yes,21:01,Yes,22:04,1,1,1,0
2015,540027,2015-02-25T16:15:00Z,-80.55316111,38.40872778,WEBSTER (101),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2015,540028,2015-02-17T20:41:00Z,-80.75353611,39.93430278,MARSHALL (51),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,20:40,Yes,21:00,3,1,4,0
2015,540029,2015-02-28T03:30:00Z,-81.4695,39.35319444,WOOD (107),Embankment,35,TRUE,Clear,Yes,04:27,Yes,05:36,1,1,2,0
2015,540030,2015-02-28T03:34:00Z,-80.67232778,40.03877778,OHIO (69),Embankment,35,TRUE,Clear,Yes,03:42,Yes,04:23,1,1,2,0
2015,540031,2015-03-01T03:10:00Z,-80.34785556,39.37436944,HARRISON (33),Utility Pole/Light Support,30,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2015,540032,2015-03-01T11:45:00Z,-80.53693889,40.08971944,OHIO (69),Embankment,35,TRUE,Snow,Yes,12:00,Not Applicable/Notified,NA,1,1,2,0
2015,540033,2015-03-02T10:22:00Z,-82.13133611,38.438575,CABELL (11),Pedestrian,8,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,1,1
2015,540034,2015-03-04T16:59:00Z,-81.77056111,38.37138889,KANAWHA (39),Motor Vehicle In-Transport,12,TRUE,Rain,Yes,17:07,Yes,17:31,2,1,2,0
2015,540035,2015-03-06T23:28:00Z,-81.59792222,38.33523333,KANAWHA (39),Concrete Traffic Barrier,25,TRUE,Clear,Yes,23:30,Yes,00:15,1,2,4,0
2015,540036,2015-02-04T19:06:00Z,-81.20294722,39.39328333,PLEASANTS (73),Pedestrian,8,FALSE,Clear,Yes,19:11,Not Applicable/Notified,NA,1,1,1,1
2015,540037,2015-03-09T07:14:00Z,-80.25958889,39.46515278,MARION (49),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,3,0
2015,540038,2015-03-10T13:40:00Z,-80.43971944,37.76138889,GREENBRIER (25),Thrown or Falling Object,16,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540039,2015-03-12T13:56:00Z,-78.85132778,38.90351389,HARDY (31),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2015,540040,2015-03-16T21:00:00Z,-81.12691667,38.10076667,FAYETTE (19),Rollover/Overturn,1,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540041,2015-03-25T23:50:00Z,-79.00681944,38.94474167,HARDY (31),Utility Pole/Light Support,30,TRUE,Clear,Yes,00:11,Not Applicable/Notified,NA,1,1,1,0
2015,540042,2015-03-25T03:43:00Z,-82.32875833,37.73869722,MINGO (59),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,1
2015,540043,2015-03-22T11:47:00Z,-81.11471944,37.66943889,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,12:12,Yes,12:35,2,1,5,0
2015,540044,2015-03-24T17:00:00Z,-81.12284167,38.03200556,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2015,540045,2015-03-27T05:08:00Z,-80.24693889,38.99641667,UPSHUR (97),Rollover/Overturn,1,FALSE,Rain,Yes,05:12,Not Applicable/Notified,NA,1,1,1,0
2015,540046,2015-03-29T04:58:00Z,-82.38469167,38.39468056,CABELL (11),Pedestrian,8,FALSE,Clear,Not called,NA,Not Applicable/Notified,NA,1,1,1,1
2015,540047,2015-03-29T12:17:00Z,-80.64910556,40.1483,OHIO (69),Tree (Standing Only),42,FALSE,Clear,Yes,12:32,Yes,13:06,1,1,2,0
2015,540048,2015-03-29T04:00:00Z,-81.34169722,37.7814,RALEIGH (81),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2015,540049,2015-03-31T08:34:00Z,-82.01253611,38.44251667,PUTNAM (79),Cable Barrier,57,FALSE,Clear,Yes,08:39,Yes,08:53,1,1,1,0
2015,540050,2015-04-01T14:55:00Z,-80.04407778,39.51858056,MARION (49),Concrete Traffic Barrier,25,FALSE,Clear,Yes,17:18,Not Applicable/Notified,NA,1,1,1,0
2015,540051,2015-04-01T15:14:00Z,-82.15708333,37.66298056,MINGO (59),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2015,540052,2015-04-04T12:01:00Z,-80.71612778,39.84608889,MARSHALL (51),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540053,2015-04-05T12:14:00Z,-81.50207222,37.45833889,MCDOWELL (47),Fell/Jumped from Vehicle,5,TRUE,Clear,Yes,12:21,Yes,13:00,1,1,1,0
2015,540054,2015-04-05T21:30:00Z,-82.29936111,38.477,CABELL (11),Rollover/Overturn,1,TRUE,Clear,Yes,21:42,Not Applicable/Notified,NA,2,1,2,0
2015,540055,2015-04-07T09:46:00Z,-78.93825,39.17578611,HARDY (31),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2015,540056,2015-04-08T07:46:00Z,-81.53213611,39.26696944,WOOD (107),Pedestrian,8,FALSE,Clear,Yes,07:53,Yes,08:09,1,1,1,1
2015,540057,2015-04-10T23:41:00Z,-81.65812222,38.14359444,BOONE (5),Embankment,35,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2015,540058,2015-04-18T18:49:00Z,-81.58092222,37.66956667,WYOMING (109),Guardrail Face,24,TRUE,Cloudy,Yes,18:58,Unknown time,NA,1,1,2,0
2015,540059,2015-04-17T00:56:00Z,-81.46689722,39.32461389,WOOD (107),Guardrail Face,24,TRUE,Cloudy,Yes,01:04,Not Applicable/Notified,NA,1,1,1,0
2015,540060,2015-04-22T10:48:00Z,-79.11144444,39.051,GRANT (23),Ditch,34,FALSE,Clear,Yes,10:51,Yes,11:18,1,1,1,0
2015,540061,2015-04-13T16:22:00Z,-80.66489167,38.84920278,BRAXTON (7),Bridge Pier or Support,21,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540062,2015-04-24T07:30:00Z,-81.07229722,38.47511944,CLAY (15),Utility Pole/Light Support,30,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540063,2015-04-24T12:57:00Z,-80.98380833,37.49336667,MERCER (55),Ditch,34,FALSE,Clear,Yes,13:20,Not Applicable/Notified,NA,1,1,1,0
2015,540064,2015-04-25T06:30:00Z,-80.49875,38.90718056,LEWIS (41),Thrown or Falling Object,16,FALSE,Cloudy,Yes,06:49,Not Applicable/Notified,NA,1,1,1,0
2015,540065,2015-04-26T03:43:00Z,-80.42511111,39.34175278,HARRISON (33),Ditch,34,TRUE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,0
2015,540066,2015-04-26T16:25:00Z,-80.27375833,39.40947222,HARRISON (33),Ditch,34,TRUE,Clear,Yes,16:40,Not Applicable/Notified,NA,1,1,1,0
2015,540067,2015-04-30T06:00:00Z,-80.89427778,38.62088056,BRAXTON (7),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,8,0
2015,540068,2015-04-13T09:15:00Z,-81.19350556,38.22897222,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,09:39,Yes,10:00,2,1,3,0
2015,540069,2015-04-14T16:41:00Z,-79.67501389,39.47023889,PRESTON (77),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,4,0
2015,540070,2015-04-17T22:35:00Z,-79.91811667,39.61543056,MONONGALIA (61),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,3,2,3,0
2015,540071,2015-04-24T01:18:00Z,-82.43481667,38.38837778,CABELL (11),Guardrail End,52,FALSE,Clear,Yes,01:29,Yes,01:44,1,1,1,0
2015,540072,2015-04-28T10:14:00Z,-79.94771667,39.57305556,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,11:00,Yes,11:11,2,1,2,0
2015,540073,2015-04-23T08:00:00Z,-80.63195833,40.05190278,OHIO (69),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,4,0
2015,540074,2015-05-04T19:55:00Z,-81.72373611,38.35661389,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2015,540075,2015-05-06T18:08:00Z,-82.21915556,38.50969167,CABELL (11),Rollover/Overturn,1,FALSE,Clear,Yes,18:41,Yes,19:13,1,1,5,0
2015,540076,2015-05-06T14:27:00Z,-81.26192222,37.70700278,RALEIGH (81),Ditch,34,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540077,2015-05-09T20:25:00Z,-81.38475556,38.61007778,ROANE (87),Live Animal,11,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540078,2015-05-09T20:38:00Z,-77.80383889,39.38177222,JEFFERSON (37),Tree (Standing Only),42,FALSE,Clear,Yes,20:48,Not Applicable/Notified,NA,1,1,1,0
2015,540079,2015-05-15T07:23:00Z,-81.66178889,38.8156,JACKSON (35),Embankment,35,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540080,2015-05-08T08:20:00Z,-78.88305,39.32807222,MINERAL (57),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2015,540081,2015-05-18T17:50:00Z,-78.97717222,39.37046389,MINERAL (57),Ditch,34,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,2,2,0
2015,540082,2015-05-11T13:47:00Z,-80.31881111,39.01297222,LEWIS (41),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:00,Yes,14:35,2,1,2,0
2015,540083,2015-05-11T08:45:00Z,-81.15700833,38.22742778,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2015,540084,2015-05-20T14:00:00Z,-80.91555833,38.68736944,BRAXTON (7),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2015,540085,2015-05-21T17:17:00Z,-80.91166944,37.57888889,SUMMERS (89),Tree (Standing Only),42,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540086,2015-05-25T02:17:00Z,-82.06621389,38.007225,LOGAN (45),Utility Pole/Light Support,30,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540087,2015-05-26T04:15:00Z,-78.71043056,39.17231944,HAMPSHIRE (27),Ditch,34,FALSE,Clear,Yes,04:59,Not Applicable/Notified,NA,1,1,1,0
2015,540088,2015-05-27T19:37:00Z,-81.87330833,38.22015278,LINCOLN (43),Rollover/Overturn,1,FALSE,Clear,Yes,20:00,Not Applicable/Notified,NA,1,1,1,0
2015,540089,2015-05-28T18:49:00Z,-80.86408611,38.63659444,BRAXTON (7),Embankment,35,TRUE,Clear,Yes,19:17,Yes,19:48,1,1,1,0
2015,540090,2015-05-31T01:30:00Z,-80.69779444,39.76935833,MARSHALL (51),Rollover/Overturn,1,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2015,540091,2015-05-23T19:09:00Z,-80.230975,39.17158889,HARRISON (33),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2015,540092,2015-03-12T09:45:00Z,-78.42780278,39.31689167,HAMPSHIRE (27),Ditch,34,FALSE,Clear,Yes,10:07,Yes,10:38,1,1,1,0
2015,540093,2015-05-10T13:49:00Z,-80.046075,39.69809444,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:04,Yes,14:41,3,1,4,0
2015,540094,2015-05-28T06:50:00Z,-80.49623889,38.40061111,WEBSTER (101),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2015,540095,2015-06-04T14:00:00Z,-81.62446667,37.40418611,MCDOWELL (47),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540096,2015-06-02T14:12:00Z,-80.17517778,38.98061111,UPSHUR (97),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,3,0
2015,540097,2015-06-01T11:21:00Z,-79.93915,39.01566667,BARBOUR (1),Pedestrian,8,FALSE,Cloudy,Yes,11:26,Yes,11:54,1,1,1,1
2015,540098,2015-06-10T23:15:00Z,-80.85806944,39.64420278,WETZEL (103),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2015,540099,2015-06-10T02:00:00Z,-80.148025,38.878925,UPSHUR (97),Thrown or Falling Object,16,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,2,2,0
2015,540100,2015-06-16T18:43:00Z,-80.5574,38.89212222,LEWIS (41),Tree (Standing Only),42,TRUE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,2,2,0
2015,540101,2015-06-18T07:40:00Z,-81.67020833,38.41928889,KANAWHA (39),Bridge Rail (Includes parapet),23,FALSE,Clear,Yes,07:51,Yes,09:11,1,1,1,0
2015,540102,2015-06-11T08:10:00Z,-80.04329444,38.48520556,RANDOLPH (83),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2015,540103,2015-06-11T22:20:00Z,-81.53991944,38.31229167,KANAWHA (39),Tree (Standing Only),42,TRUE,Clear,Yes,22:33,Yes,22:50,1,1,1,0
2015,540104,2015-06-20T18:39:00Z,-81.41098889,38.20575,KANAWHA (39),Embankment,35,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540105,2015-06-25T02:00:00Z,-80.06116111,39.717625,MONONGALIA (61),Live Animal,11,FALSE,Clear,Yes,02:10,Not Applicable/Notified,NA,1,1,1,0
2015,540106,2015-06-26T14:05:00Z,-82.58196667,38.11517222,WAYNE (99),Embankment,35,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2015,540107,2015-06-27T04:36:00Z,-80.75785556,39.89218611,MARSHALL (51),Other Fixed Object,43,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540108,NA,-81.27692778,39.37463333,PLEASANTS (73),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540109,2015-05-07T15:37:00Z,-80.62954444,38.88606667,BRAXTON (7),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2015,540110,2015-06-03T05:45:00Z,-80.44731944,39.68531944,WETZEL (103),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,3,1,3,0
2015,540111,2015-06-11T13:27:00Z,-81.54012222,38.40336389,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,13:38,Yes,14:08,3,1,6,0
2015,540112,2015-06-18T09:10:00Z,-81.15695278,37.92700833,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,2,4,0
2015,540113,2015-07-01T12:34:00Z,-81.4498,37.44133056,MCDOWELL (47),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2015,540114,2015-07-04T23:10:00Z,-82.06852222,38.85860278,MASON (53),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540115,2015-07-06T09:26:00Z,-80.514725,37.85795833,GREENBRIER (25),Rollover/Overturn,1,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540116,2015-07-07T20:34:00Z,-81.83769167,38.44299167,PUTNAM (79),Concrete Traffic Barrier,25,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540117,2015-07-11T00:10:00Z,-81.84221944,37.73028056,LOGAN (45),Ditch,34,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540118,2015-07-16T00:38:00Z,-77.87406389,39.28419167,JEFFERSON (37),Utility Pole/Light Support,30,TRUE,Clear,Yes,01:25,Not Applicable/Notified,NA,1,1,1,0
2015,540119,2015-07-17T09:00:00Z,-81.55372778,37.59943056,WYOMING (109),Tree (Standing Only),42,FALSE,Clear,Yes,10:02,Not Applicable/Notified,NA,1,1,1,0
2015,540120,2015-07-17T15:15:00Z,-79.92083056,38.65528056,RANDOLPH (83),Embankment,35,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540121,2015-07-20T17:24:00Z,-77.99521667,39.55393611,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2015,540122,2015-07-22T01:20:00Z,-81.21498611,38.15371389,FAYETTE (19),Wall,39,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540123,2015-07-22T18:45:00Z,-81.30288333,39.12715833,WIRT (105),Embankment,35,TRUE,Clear,Yes,19:10,Yes,20:02,1,1,1,0
2015,540124,2015-07-23T21:58:00Z,-81.19200556,37.96422778,FAYETTE (19),Rollover/Overturn,1,FALSE,Clear,Yes,22:11,Yes,23:30,1,1,1,0
2015,540125,2015-07-25T10:05:00Z,-77.99845833,39.368775,BERKELEY (3),Tree (Standing Only),42,FALSE,Clear,Yes,10:22,Yes,11:00,1,1,1,0
2015,540126,2015-07-25T02:00:00Z,-80.30814167,38.02406944,GREENBRIER (25),Pedestrian,8,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2015,540127,2015-07-02T13:35:00Z,-81.53893611,39.26439444,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,13:44,Yes,14:17,2,1,5,0
2015,540128,2015-07-02T07:11:00Z,-81.85689444,38.38310278,KANAWHA (39),Motor Vehicle In-Transport,12,TRUE,Cloudy,Yes,07:20,Yes,07:45,2,1,3,0
2015,540129,2015-07-06T18:11:00Z,-77.779075,39.25201111,JEFFERSON (37),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,18:23,Not Applicable/Notified,NA,2,1,2,0
2015,540130,2015-07-10T03:26:00Z,-82.362775,38.40810556,CABELL (11),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2015,540131,2015-07-12T13:10:00Z,-81.55871111,39.26390833,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,13:15,Yes,13:30,2,1,2,0
2015,540132,2015-07-25T03:10:00Z,-78.06536667,39.31461944,BERKELEY (3),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,03:54,Yes,04:13,2,2,6,0
2015,540133,2015-07-29T11:18:00Z,-80.63452222,38.27370556,NICHOLAS (67),Ditch,34,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2015,540135,2015-07-10T12:30:00Z,-82.29799167,38.51728889,CABELL (11),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,12:35,Yes,13:18,6,2,8,0
2015,540136,2015-07-29T16:30:00Z,-79.88956389,39.64831667,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,16:43,Yes,17:01,3,1,4,0
2015,540137,2015-07-29T13:33:00Z,-80.2547,39.53221944,MARION (49),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,13:44,Unknown time,NA,2,1,2,0
2015,540138,2015-07-30T19:45:00Z,-79.931375,39.60526389,MONONGALIA (61),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,19:55,Yes,20:12,2,1,2,0
2015,540140,2015-08-01T20:19:00Z,-80.31361111,38.52361111,WEBSTER (101),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2015,540141,2015-08-01T19:25:00Z,-80.95528056,37.55028056,SUMMERS (89),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540142,2015-08-07T01:30:00Z,-81.21437778,37.75720556,RALEIGH (81),Pedestrian,8,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2015,540143,2015-08-09T02:46:00Z,-82.33073056,38.16905,WAYNE (99),Tree (Standing Only),42,TRUE,Other,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2015,540144,2015-08-10T00:48:00Z,-80.74862222,37.86502222,GREENBRIER (25),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,2,4,0
2015,540145,2015-08-15T23:47:00Z,-81.66334444,38.618425,JACKSON (35),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540146,2015-08-16T00:45:00Z,-77.81747778,39.25038333,JEFFERSON (37),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2015,540147,2015-08-17T21:30:00Z,-82.09053056,37.6319,MINGO (59),Ditch,34,FALSE,Rain,Yes,15:48,Not Applicable/Notified,NA,1,1,1,0
2015,540148,2015-06-11T13:58:00Z,-81.47536944,39.24629722,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:10,Yes,14:28,5,1,7,1
2015,540149,2015-08-19T16:15:00Z,-82.06768056,38.71283056,MASON (53),Live Animal,11,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540150,2015-08-19T20:19:00Z,-79.88333056,39.60806111,MONONGALIA (61),Fell/Jumped from Vehicle,5,TRUE,Clear,Yes,20:34,Not Applicable/Notified,NA,1,1,2,0
2015,540151,2015-08-21T07:02:00Z,-80.24471111,37.62740556,MONROE (63),Culvert,32,FALSE,Clear,Yes,07:21,Yes,08:41,1,1,1,0
2015,540152,2015-08-22T21:20:00Z,-80.67444722,38.68961389,BRAXTON (7),Ditch,34,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540153,2015-08-22T13:35:00Z,-81.28019722,37.76965556,RALEIGH (81),Ditch,34,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540154,2015-08-23T18:00:00Z,-80.11954722,39.55221667,MARION (49),Embankment,35,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2015,540155,2015-08-29T18:00:00Z,-81.268675,37.34821667,MERCER (55),Rollover/Overturn,1,TRUE,Clear,Yes,18:20,Yes,19:25,1,1,1,0
